2018-12-31 15:36:10.1980|INFO|Add Movie Success! 
2018-12-31 15:36:10.5774|INFO|Add Movie Success! 
2018-12-31 15:36:10.8195|INFO|Add Movie Success! 
2018-12-31 15:36:11.1704|INFO|Add Movie Success! 
2018-12-31 15:36:11.4433|INFO|Add Movie Success! 
2018-12-31 15:36:11.8231|INFO|Add Movie Success! 
2018-12-31 15:36:12.0559|INFO|Add Movie Success! 
2018-12-31 15:36:12.4906|INFO|Add Movie Success! 
2018-12-31 15:36:13.1018|INFO|Add Movie Success! 
2018-12-31 15:36:13.7230|INFO|Add Movie Success! 
2018-12-31 15:36:13.7474|INFO|Add Movie Success! 
2018-12-31 15:36:14.3112|INFO|Add Movie Success! 
2018-12-31 15:36:14.5092|INFO|Add Movie Success! 
2018-12-31 15:36:15.0007|INFO|Add Movie Success! 
2018-12-31 15:36:15.1118|INFO|Add Movie Success! 
2018-12-31 15:36:15.6354|INFO|Add Movie Success! 
2018-12-31 15:36:15.7949|INFO|Add Movie Success! 
2018-12-31 15:36:16.2435|INFO|Add Movie Success! 
2018-12-31 15:36:16.5255|INFO|Add Movie Success! 
2018-12-31 15:36:16.8325|INFO|Add Movie Success! 
2018-12-31 15:36:17.1710|INFO|Add Movie Success! 
2018-12-31 15:36:17.4372|INFO|Add Movie Success! 
2018-12-31 15:36:17.7587|INFO|Add Movie Success! 
2018-12-31 15:36:18.0109|INFO|Add Movie Success! 
2018-12-31 15:36:18.6028|INFO|Add Movie Success! 
2018-12-31 15:36:18.7043|INFO|Add Movie Success! 
2018-12-31 15:36:19.3704|INFO|Add Movie Success! 
2018-12-31 15:36:19.6170|INFO|Add Movie Success! 
2018-12-31 15:36:20.0132|INFO|Add Movie Success! 
2018-12-31 15:36:20.1874|INFO|Add Movie Success! 
2018-12-31 15:36:20.6487|INFO|Add Movie Success! 
2018-12-31 15:36:20.8737|INFO|Add Movie Success! 
2018-12-31 15:36:21.3140|INFO|Add Movie Success! 
2018-12-31 15:36:21.4629|INFO|Add Movie Success! 
2018-12-31 15:36:21.8611|INFO|Add Movie Success! 
2018-12-31 15:36:22.0562|INFO|Add Movie Success! 
2018-12-31 15:36:22.3458|INFO|Add Movie Success! 
2018-12-31 15:36:22.4945|INFO|Add Movie Success! 
2018-12-31 15:36:23.1378|INFO|Add Movie Success! 
2018-12-31 15:36:23.3423|INFO|Add Movie Success! 
2018-12-31 15:36:23.7739|INFO|Add Movie Success! 
2018-12-31 15:36:23.9599|INFO|Add Movie Success! 
2018-12-31 15:36:24.4711|INFO|Add Movie Success! 
2018-12-31 15:36:24.6278|INFO|Add Movie Success! 
2018-12-31 15:36:25.1682|INFO|Add Movie Success! 
2018-12-31 15:36:25.3407|INFO|Add Movie Success! 
2018-12-31 15:36:25.8158|INFO|Add Movie Success! 
2018-12-31 15:36:26.4360|INFO|Add Movie Success! 
2018-12-31 15:36:26.8910|INFO|Add Movie Success! 
2018-12-31 15:36:26.9935|INFO|Add Movie Success! 
2018-12-31 15:36:27.4127|INFO|Add Movie Success! 
2018-12-31 15:36:27.4930|INFO|Add Movie Success! 
2018-12-31 15:36:27.9221|INFO|Add Movie Success! 
2018-12-31 15:36:28.0157|INFO|Add Movie Success! 
2018-12-31 15:36:28.4326|INFO|Add Movie Success! 
2018-12-31 15:36:28.5173|INFO|Add Movie Success! 
2018-12-31 15:36:28.9189|INFO|Add Movie Success! 
2018-12-31 15:36:29.0802|INFO|Add Movie Success! 
2018-12-31 15:36:29.0802|INFO|CrawlLatestMovieInfo Finish! 
2018-12-31 15:36:29.5357|INFO|Add Movie Success! 
2018-12-31 15:36:30.1294|INFO|Add Movie Success! 
2018-12-31 15:36:30.8405|INFO|Add Movie Success! 
2018-12-31 15:36:32.4754|INFO|Add Movie Success! 
2018-12-31 15:36:32.4754|INFO|CrawlHotMovie Finish... 
